0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
0 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 5  0
2 0 5  0
2 0 5  0
2 0 5  0
2 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 0  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 6  0
1 0 0  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 5  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 4  0
1 0 0  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 12  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
1 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
2 0 0  0
